2971 2971
2786 2786 2.0
2786 2756 1.0
2787 689 1.0
2787 2787 2.0
2788 1407 1.0
2788 2788 2.0
2789 2966 1.0
2789 2789 2.0
2790 2790 2.0
2791 39 1.0
2791 2791 2.0
2791 2686 1.0
2792 627 1.0
2792 110 1.0
2792 2794 1.0
2792 2793 2.0
2792 2792 2.0
2792 414 1.0
2793 627 1.0
2793 110 1.0
2793 486 1.0
2793 2794 1.0
2793 2793 3.0
2793 2792 2.0
2793 414 1.0
2794 541 1.0
2794 2968 2.0
2794 2966 2.0
2794 434 2.0
2794 108 1.0
2794 2366 1.0
2794 2019 2.0
2794 2794 4.0
2794 2793 1.0
2794 2792 1.0
2794 414 1.0
2795 2795 2.0
2796 2796 2.0
2796 2668 1.0
2797 1677 1.0
2797 2798 2.0
2797 2797 2.0
2797 1127 2.0
2797 1097 1.0
2797 1068 2.0
2798 1677 1.0
2798 2798 2.0
2798 2797 2.0
2798 1127 2.0
2798 1097 1.0
2798 1068 2.0
2799 36 1.0
2799 2799 2.0
2800 2800 3.0
2800 347 1.0
2801 2844 1.0
2801 2801 2.0
2801 531 2.0
2802 2802 2.0
2802 550 2.0
2803 2803 3.0
2803 936 3.0
2804 2103 1.0
2804 1311 1.0
2804 1780 1.0
2804 2335 1.0
2804 2248 1.0
2804 2385 1.0
2804 2805 3.0
2804 2804 5.0
2804 2384 5.0
2804 1386 1.0
2804 201 5.0
2805 1780 1.0
2805 2385 2.0
2805 2805 4.0
2805 2804 3.0
2805 2384 4.0
2805 1386 1.0
2805 201 4.0
2806 1117 1.0
2806 955 1.0
2806 2806 2.0
2806 2274 2.0
2807 488 1.0
2807 2807 2.0
2807 947 1.0
2808 2808 2.0
2808 2602 1.0
2808 1741 2.0
2809 329 1.0
2809 2809 2.0
2809 2272 1.0
2809 347 1.0
2810 2558 1.0
2810 2810 3.0
2810 1038 3.0
2810 69 1.0
2811 2832 1.0
2811 2811 2.0
2812 2813 2.0
2812 2812 2.0
2812 2523 1.0
2812 1950 2.0
2813 2813 2.0
2813 2812 2.0
2813 2523 1.0
2813 1950 2.0
2814 2815 2.0
2814 2814 2.0
2814 29 2.0
2815 2815 2.0
2815 2814 2.0
2815 29 2.0
2816 2816 2.0
2816 530 2.0
2817 2817 3.0
2818 164 1.0
2818 2818 2.0
2819 2847 1.0
2819 2831 2.0
2819 2819 3.0
2820 1056 1.0
2820 2822 1.0
2820 2821 1.0
2820 2820 2.0
2820 2176 2.0
2820 1499 1.0
2821 786 1.0
2821 2850 2.0
2821 2822 3.0
2821 2821 3.0
2821 2820 1.0
2821 2176 1.0
2821 1499 1.0
2822 786 1.0
2822 2850 2.0
2822 2822 3.0
2822 2821 3.0
2822 2820 1.0
2822 2176 1.0
2822 1499 1.0
2823 2823 2.0
2823 1998 1.0
2823 361 1.0
2824 2144 1.0
2824 2825 2.0
2824 2824 2.0
2825 2144 1.0
2825 2825 2.0
2825 2824 2.0
2826 2064 2.0
2826 505 1.0
2826 82 2.0
2826 70 1.0
2826 2826 3.0
2826 1933 1.0
2826 614 1.0
2826 329 1.0
2827 2827 2.0
2827 1685 2.0
2828 2290 1.0
2828 2289 1.0
2828 2828 2.0
2828 159 2.0
2829 2829 2.0
2829 358 2.0
2830 531 1.0
2830 2830 2.0
2830 2565 1.0
2830 2092 2.0
2831 2847 1.0
2831 2831 2.0
2831 2819 2.0
2832 2811 1.0
2832 2832 2.0
2832 507 1.0
2833 2833 2.0
2833 2301 2.0
2833 1975 1.0
2834 2835 1.0
2834 2834 2.0
2834 956 2.0
2835 2835 2.0
2835 2834 1.0
2835 956 1.0
2836 2078 1.0
2836 2836 2.0
2836 956 2.0
2837 2939 1.0
2837 2839 2.0
2837 2838 1.0
2837 2837 2.0
2838 2939 1.0
2838 2839 2.0
2838 2838 2.0
2838 2837 1.0
2839 2939 2.0
2839 2839 3.0
2839 2838 2.0
2839 2837 2.0
2840 2406 1.0
2840 2840 2.0
2840 784 1.0
2841 1406 1.0
2841 15 1.0
2841 2841 2.0
2841 2400 1.0
2842 2843 2.0
2842 2842 2.0
2842 2436 1.0
2843 2548 1.0
2843 1936 1.0
2843 2843 3.0
2843 2842 2.0
2843 2436 1.0
2844 2801 1.0
2844 531 1.0
2844 2845 1.0
2844 2844 2.0
2844 2565 1.0
2845 2888 1.0
2845 2887 1.0
2845 531 1.0
2845 2845 2.0
2845 2844 1.0
2845 2565 1.0
2846 2846 2.0
2847 660 1.0
2847 2847 2.0
2847 2831 1.0
2847 2819 1.0
2848 201 1.0
2848 2849 3.0
2848 2848 3.0
2848 1386 3.0
2849 201 1.0
2849 2849 3.0
2849 2848 3.0
2849 1386 3.0
2850 2934 1.0
2850 2062 1.0
2850 786 1.0
2850 2822 2.0
2850 2821 2.0
2850 2850 5.0
2850 1310 2.0
2851 2851 2.0
2851 956 2.0
2852 70 1.0
2852 2852 2.0
2853 2550 1.0
2853 2297 1.0
2853 2853 2.0
2853 2317 2.0
2853 172 2.0
2854 2855 3.0
2854 2854 3.0
2854 2567 3.0
2855 2855 3.0
2855 2854 3.0
2855 2567 3.0
2856 2908 1.0
2856 747 1.0
2856 731 1.0
2856 2856 2.0
2856 2218 1.0
2856 1402 1.0
2857 754 1.0
2857 2857 2.0
2858 1923 1.0
2858 2858 2.0
2858 2393 1.0
2858 1181 1.0
2859 1406 1.0
2859 2859 2.0
2860 2860 3.0
2861 99 1.0
2861 2861 2.0
2861 2589 1.0
2861 765 1.0
2861 764 2.0
2862 2862 2.0
2862 2612 1.0
2862 207 1.0
2863 2863 2.0
2863 1979 2.0
2864 2864 2.0
2864 1257 1.0
2864 761 2.0
2865 2599 1.0
2865 2865 3.0
2865 2375 2.0
2865 2361 1.0
2865 1680 2.0
2866 2866 2.0
2866 60 2.0
2867 2869 2.0
2867 2868 2.0
2867 2867 2.0
2867 1444 2.0
2867 31 2.0
2868 2869 2.0
2868 2868 2.0
2868 2867 2.0
2868 1444 2.0
2868 31 2.0
2869 2869 2.0
2869 2868 2.0
2869 2867 2.0
2869 1444 2.0
2869 31 2.0
2870 1379 1.0
2870 2870 2.0
2870 57 1.0
2871 1407 1.0
2871 2871 2.0
2872 1081 1.0
2872 1080 1.0
2872 2873 2.0
2872 2872 2.0
2872 2384 1.0
2872 201 1.0
2872 82 2.0
2873 2941 1.0
2873 488 1.0
2873 1081 1.0
2873 1080 2.0
2873 2873 3.0
2873 2872 2.0
2873 2384 1.0
2873 201 1.0
2873 82 2.0
2874 1952 1.0
2874 2874 2.0
2874 1953 2.0
2875 1695 1.0
2875 2875 2.0
2875 2100 1.0
2875 211 2.0
2876 205 1.0
2876 2876 2.0
2876 2719 1.0
2876 2718 1.0
2877 2056 1.0
2877 495 1.0
2877 2877 2.0
2877 2609 1.0
2877 1969 1.0
2877 752 1.0
2878 779 1.0
2878 2881 2.0
2878 2880 2.0
2878 2879 2.0
2878 2878 2.0
2878 2749 2.0
2878 2403 2.0
2878 1090 2.0
2878 210 2.0
2879 779 1.0
2879 2881 2.0
2879 2880 2.0
2879 2879 2.0
2879 2878 2.0
2879 2749 2.0
2879 2403 2.0
2879 1090 2.0
2879 210 2.0
2880 779 1.0
2880 2881 2.0
2880 2880 2.0
2880 2879 2.0
2880 2878 2.0
2880 2749 2.0
2880 2403 2.0
2880 1090 2.0
2880 210 2.0
2881 779 1.0
2881 2881 2.0
2881 2880 2.0
2881 2879 2.0
2881 2878 2.0
2881 2749 2.0
2881 2403 2.0
2881 1090 2.0
2881 210 2.0
2882 2944 1.0
2882 2883 1.0
2882 2882 4.0
2882 2105 4.0
2882 1182 1.0
2882 205 1.0
2883 2955 1.0
2883 1699 1.0
2883 15 1.0
2883 2883 2.0
2883 2882 1.0
2883 2105 1.0
2883 1182 1.0
2883 205 1.0
2884 2884 2.0
2884 1417 2.0
2885 1610 1.0
2885 2885 3.0
2885 1082 1.0
2885 110 1.0
2886 2886 2.0
2886 760 2.0
2887 2845 1.0
2887 531 1.0
2887 2888 2.0
2887 2887 2.0
2887 487 1.0
2888 2845 1.0
2888 531 1.0
2888 2888 2.0
2888 2887 2.0
2888 487 1.0
2889 2127 1.0
2889 710 1.0
2889 2890 1.0
2889 2889 5.0
2889 1984 3.0
2889 263 4.0
2890 710 1.0
2890 2890 2.0
2890 2889 1.0
2890 1984 1.0
2890 263 1.0
2891 2891 2.0
2891 1977 2.0
2892 2959 1.0
2892 2893 2.0
2892 2892 2.0
2893 2959 2.0
2893 2893 3.0
2893 2892 2.0
2894 2894 2.0
2894 2606 2.0
2894 110 2.0
2895 19 1.0
2895 2895 2.0
2895 2174 1.0
2895 1969 1.0
2896 2729 1.0
2896 2605 1.0
2896 1923 1.0
2896 2896 2.0
2896 1181 2.0
2897 2897 2.0
2897 2058 2.0
2897 113 1.0
2898 96 1.0
2898 2898 2.0
2898 2004 2.0
2899 2901 2.0
2899 2900 2.0
2899 2899 2.0
2899 1964 2.0
2900 2901 2.0
2900 2900 2.0
2900 2899 2.0
2900 1964 2.0
2901 2901 2.0
2901 2900 2.0
2901 2899 2.0
2901 1964 2.0
2902 2902 2.0
2902 2114 1.0
2902 2113 1.0
2902 2012 1.0
2902 60 1.0
2903 2904 2.0
2903 2903 2.0
2903 2408 2.0
2903 2407 2.0
2904 2904 2.0
2904 2903 2.0
2904 2408 2.0
2904 2407 2.0
2905 2718 1.0
2905 31 1.0
2905 2905 2.0
2905 1985 2.0
2905 1701 2.0
2905 1444 2.0
2906 2906 2.0
2906 38 2.0
2907 2907 2.0
2907 541 2.0
2907 54 2.0
2908 2856 1.0
2908 731 1.0
2908 2908 2.0
2908 747 2.0
2909 2414 1.0
2909 2909 2.0
2909 2231 2.0
2910 2910 2.0
2910 2414 1.0
2910 439 2.0
2911 2911 2.0
2911 2188 1.0
2912 2912 3.0
2912 1694 1.0
2912 1093 3.0
2913 2916 2.0
2913 2915 2.0
2913 2914 2.0
2913 2913 2.0
2914 2916 2.0
2914 2915 2.0
2914 2914 2.0
2914 2913 2.0
2915 2916 2.0
2915 2915 2.0
2915 2914 2.0
2915 2913 2.0
2916 2916 2.0
2916 2915 2.0
2916 2914 2.0
2916 2913 2.0
2917 772 1.0
2917 2918 2.0
2917 2917 2.0
2918 772 1.0
2918 2918 2.0
2918 2917 2.0
2919 2919 2.0
2920 2922 1.0
2920 2920 2.0
2920 1162 1.0
2920 1157 2.0
2921 2191 1.0
2921 1998 1.0
2921 2921 2.0
2922 2920 1.0
2922 1157 1.0
2922 2922 2.0
2923 2923 2.0
2924 332 1.0
2924 2924 2.0
2924 82 1.0
2925 2927 2.0
2925 2926 2.0
2925 2925 2.0
2925 2516 1.0
2926 2927 2.0
2926 2926 2.0
2926 2925 2.0
2926 2516 1.0
2927 2927 2.0
2927 2926 2.0
2927 2925 2.0
2927 2516 1.0
2928 2236 1.0
2928 633 1.0
2928 2928 2.0
2928 1028 1.0
2929 2615 1.0
2929 2325 1.0
2929 2930 2.0
2929 2929 2.0
2929 2160 1.0
2929 147 2.0
2930 2615 1.0
2930 2325 1.0
2930 2930 2.0
2930 2929 2.0
2930 2160 1.0
2930 147 2.0
2931 2933 2.0
2931 2932 2.0
2931 2931 2.0
2931 2708 2.0
2931 1050 2.0
2932 2933 2.0
2932 2932 2.0
2932 2931 2.0
2932 2708 2.0
2932 1050 2.0
2933 2933 2.0
2933 2932 2.0
2933 2931 2.0
2933 2708 2.0
2933 1050 2.0
2934 2850 1.0
2934 2934 2.0
2934 2062 2.0
2934 339 1.0
2935 2935 2.0
2935 2308 1.0
2935 70 1.0
2936 349 1.0
2936 2936 2.0
2936 1402 1.0
2937 2937 2.0
2937 1334 2.0
2938 2938 2.0
2938 2320 1.0
2938 70 2.0
2939 2838 1.0
2939 2939 2.0
2939 2839 2.0
2939 2837 1.0
2940 2941 1.0
2940 2716 1.0
2940 2940 2.0
2940 488 2.0
2941 2873 1.0
2941 1080 1.0
2941 2941 2.0
2941 2940 1.0
2941 2716 1.0
2941 488 2.0
2942 2702 1.0
2942 2084 1.0
2942 2942 2.0
2942 2716 1.0
2942 488 2.0
2943 2943 2.0
2943 713 2.0
2944 2882 1.0
2944 2105 1.0
2944 2944 4.0
2944 1418 2.0
2945 541 1.0
2945 205 1.0
2945 2945 3.0
2945 1377 1.0
2945 543 2.0
2946 2946 2.0
2947 2947 2.0
2948 2948 2.0
2948 1082 2.0
2949 2417 1.0
2949 32 1.0
2949 2949 2.0
2950 2950 2.0
2950 2417 2.0
2950 32 1.0
2951 369 1.0
2951 2951 2.0
2952 1083 1.0
2952 2952 2.0
2952 794 1.0
2952 769 1.0
2953 2351 1.0
2953 2953 3.0
2954 1701 1.0
2954 2954 2.0
2954 60 2.0
2955 105 1.0
2955 2955 2.0
2955 2883 1.0
2955 1699 1.0
2955 15 1.0
2956 1692 1.0
2956 2956 2.0
2956 749 2.0
2957 590 1.0
2957 2957 2.0
2957 1953 1.0
2958 2958 2.0
2958 1969 2.0
2959 2892 1.0
2959 2959 2.0
2959 2893 2.0
2960 2960 2.0
2961 2961 2.0
2962 23 1.0
2962 2962 3.0
2963 2963 2.0
2963 2213 2.0
2964 58 1.0
2964 2964 2.0
2965 369 1.0
2965 2965 2.0
2965 1694 1.0
2966 2789 1.0
2966 2019 1.0
2966 541 1.0
2966 2968 2.0
2966 2794 2.0
2966 434 2.0
2966 108 1.0
2966 2966 4.0
2966 1877 1.0
2967 2967 2.0
2968 2019 1.0
2968 541 1.0
2968 2968 2.0
2968 2966 2.0
2968 2794 2.0
2968 434 2.0
2968 108 1.0
2969 2969 2.0
2969 434 2.0
2970 2970 2.0
2970 122 1.0
